AT,V,AP,RH,PE
22.56,48.92,1010.7,51.63,455.8501174217561
26.86,72.58,1009.22,88.39,441.9816347341052
27.06,72.58,1009.24,90.31,439.7944383197513
13.93,44.47,1025.35,81.54,483.63160086099464
30.17,75.08,1005.17,55.89,452.3308808491695
11.33,41.5,1013.58,88.7,487.3750998244722
8.07,43.41,1016.02,76.26,477.65900665390296
24.97,58.95,1017.19,56.24,452.78736263536456
31.79,76.2,1007.89,56.3,446.6203440783045
9.76,39.16,1014.19,85.4,496.04612904947373
22.86,62.52,1016.23,70.67,460.2616247323451
24.02,70.94,1008.0,79.55,454.43447059236223
13.52,42.34,1017.97,95.34,474.81842533235425
13.33,38.47,1015.42,58.27,478.960527315325
14.54,41.17,1015.15,67.78,481.8729126069435
17.32,45.0,1022.19,40.45,482.29058307039884
13.65,44.6,1017.99,87.04,478.50125875156516
27.66,59.21,1013.12,51.58,449.5413609045344
21.93,57.17,1009.81,81.15,462.5018385911194
28.12,44.89,1009.18,47.14,453.8105221519296
19.97,59.21,1017.87,83.46,462.4517336785649
9.84,40.22,1009.5,85.38,491.4149730197752
6.72,39.85,1011.84,84.66,500.53945181491724
10.82,44.63,1020.64,90.26,486.3741473275058
16.34,47.45,1009.41,92.96,461.53780325098063
26.57,48.06,1013.23,40.24,452.9201773383464
22.2,44.05,1007.34,75.13,456.3508528477968
5.79,38.68,1017.19,70.46,498.6942066611169
29.29,71.14,1011.49,49.97,445.7337448203016
18.48,50.16,1011.45,99.92,463.3161617996763
24.81,67.17,1007.71,84.37,454.42397191026976
10.39,40.96,1023.51,84.73,491.89188704987646
9.19,42.44,1014.38,94.24,495.2185999868319
21.87,66.86,1013.01,57.39,465.73615010870066
9.6,37.73,1021.87,77.75,493.1019505474402
29.07,71.64,1006.07,69.53,453.14410591097413
27.01,71.25,1000.46,87.95,444.2566105214389
17.3,47.45,1010.29,87.13,462.1336294290902
9.3,40.56,1022.64,76.14,492.51712161066376
26.0,70.47,1009.61,74.66,448.4060699415048
21.84,58.86,1014.13,69.67,456.85284378835337
31.52,76.2,1008.31,57.35,448.0843618989765
21.01,44.05,1010.61,64.12,459.4764303586815
12.1,41.17,1013.72,75.61,492.5417056776406
17.04,40.12,1011.81,83.14,470.2836883670095
25.41,69.14,1006.4,87.4,448.4992088581825
26.09,60.23,1010.74,60.88,459.8954488464672
28.71,70.32,1011.78,76.53,447.0914300557134
27.56,63.9,1013.23,45.97,455.77460302337096
20.58,49.15,1021.42,56.15,465.0374612674411
9.45,39.04,1023.08,75.81,496.1279648196845
24.66,60.29,1018.0,59.56,458.00218501639165
21.99,51.19,1009.19,82.58,459.60655254291817
14.49,44.84,1024.09,86.55,477.0171162098178
28.13,56.9,1007.17,51.66,447.9070085889576
13.01,41.58,1020.82,78.41,478.4590752575749
28.72,68.14,1005.82,46.52,456.3187831222682
25.65,69.45,1013.95,50.42,448.73433642868594
23.81,60.08,1017.29,62.66,462.9910543118864
25.54,70.47,1009.28,73.5,448.66122382696574
16.31,52.75,1024.4,55.69,469.5211051778763
25.92,60.32,1016.05,52.51,460.3780511206131
27.6,69.34,1009.63,71.58,453.4809374354872
21.64,44.05,1007.73,74.79,458.9415747126335
23.94,59.39,1014.32,74.55,450.9371151665937
9.78,40.03,1017.33,92.11,491.2861914152797
30.13,78.05,1010.99,61.5,444.1412488002143
16.37,52.9,1015.14,73.11,474.93631653612437
18.68,43.69,1016.68,48.88,475.15364500398664
6.61,38.91,1015.77,92.31,497.26578544807137
18.32,66.51,1015.18,81.5,472.2434500940367
25.2,57.5,1015.19,59.62,459.0977223842834
15.47,38.73,1001.13,77.61,480.2388739258787
16.41,47.24,1015.75,88.78,468.7847664675693
8.72,40.72,1023.48,77.87,496.671639608172
22.99,68.67,1006.65,77.62,460.8626733280892
24.6,57.32,1012.48,45.14,454.08970737115004
21.98,58.79,1010.72,86.85,458.66847127973887
28.4,74.93,1013.65,48.6,453.0063097046663
26.71,68.3,1015.07,62.7,449.3586693281837
24.82,72.99,1007.81,84.72,446.2143441205616
25.18,65.06,1013.64,55.77,452.9569733681978
11.99,38.28,1013.65,91.31,482.2519075007825
7.6,41.04,1021.82,88.97,487.05617691973913
23.66,69.51,1012.9,52.59,449.3498900927105
11.76,39.28,1016.9,91.06,491.30806036262845
24.39,70.72,1009.78,82.25,455.23517809333396
5.9,45.87,1013.25,87.0,492.801966281901
20.84,51.19,1008.63,84.11,461.7936875172285
13.42,40.78,1025.03,77.51,471.56184556294534
23.64,60.95,1014.92,64.91,457.048437212478
13.5,41.44,1015.72,68.36,483.1688230272866
27.2,77.95,1009.48,78.53,444.8196077917759
13.04,45.09,1013.0,87.68,479.7234533577112
25.21,75.6,1017.19,69.84,458.5546154114488
18.91,56.9,1006.98,84.07,460.19671321680056
27.19,64.96,1006.71,73.99,441.65094667046066
16.55,39.64,1009.07,77.8,476.70439910864405
28.3,64.33,1011.23,68.88,452.11204998657365
32.9,68.51,1012.95,50.09,441.7166695859324
13.58,44.47,1029.91,70.41,481.89300130232175
26.26,71.73,1009.59,80.06,442.35426425106164
11.8,42.34,1020.25,93.54,479.2700613319109
21.58,67.25,1017.39,79.0,459.3723514898672
22.1,68.63,1015.19,59.05,463.14363542729103
26.11,47.43,1009.01,56.09,457.7902171148523
12.41,40.96,1023.36,78.96,487.9773019511974
14.0,41.78,1010.96,48.37,480.06677244560984
27.09,59.15,1013.02,55.18,449.83942840496536
32.84,68.14,1003.59,43.88,438.1256587697689
24.89,66.49,1010.15,65.65,449.25407403184073
12.98,39.64,1013.95,74.39,484.3700453442825
18.04,44.88,1017.96,66.3,474.5568713180612
22.73,43.79,1015.61,42.66,472.9422558302648
24.33,60.32,1015.49,59.95,458.9920092331265
9.63,41.14,1027.99,87.89,481.26754242481553
13.72,34.03,1018.57,65.95,480.2709071454966
18.36,62.1,1019.9,79.09,466.2864382620508
9.51,38.38,1022.77,73.82,487.6548560942799
27.98,67.9,1006.3,73.53,446.63992514625517
11.86,40.27,1008.06,72.91,486.3093716096269
25.57,44.05,1005.79,65.14,456.17027414802027
31.35,70.8,1010.11,66.37,444.54040738853035
14.38,40.1,1015.51,81.23,481.26303265615485
23.23,71.77,1005.01,88.1,445.9837926402057
13.78,40.0,1018.38,68.67,471.253984301129
12.09,40.6,1013.85,85.72,486.57806057428513
28.15,71.25,1000.51,81.04,443.11183147009933
23.28,69.51,1013.31,53.0,456.17366597451655
12.82,38.62,1018.71,83.8,481.37455583540185
22.61,60.27,1018.81,83.27,453.6208874765835
16.7,50.88,1015.11,97.25,469.25190237792884
12.88,44.0,1022.71,88.58,483.1074547218431
25.24,63.47,1011.3,66.21,455.4781633878518
18.6,41.67,1013.07,64.23,470.2075658120884
11.67,42.74,1025.92,79.57,487.8674571051265
25.82,61.08,1013.64,66.4,459.5088450972638
26.55,69.45,1013.88,55.39,447.7505248584243
28.18,77.54,1011.99,74.72,442.9519196383595
26.26,63.73,1010.45,70.61,455.0955465763352
25.56,74.67,1016.62,76.1,448.90914124008077
10.94,39.69,1004.5,86.29,471.4672853422539
22.86,47.43,1009.75,61.54,463.9608747682754
19.88,44.6,1015.52,37.85,482.38673756768287
30.04,67.25,1017.57,38.14,445.5155532270636
15.04,38.01,1022.46,78.29,480.001630778412
29.3,67.69,1007.17,55.5,444.5030049357002
22.58,59.14,1017.2,80.91,449.0909508680549
5.47,40.62,1018.66,83.61,494.2244454280992
23.04,57.32,1011.23,64.27,456.213142312292
13.48,46.18,1018.15,88.38,477.89447773161095
13.9,42.86,1030.82,71.89,485.8586915585156
20.14,46.93,1014.66,64.22,466.8044454082688
20.92,57.76,1017.22,75.86,467.45357331615236
9.64,40.56,1022.51,78.62,495.5787500397107
23.27,65.48,1019.05,61.36,454.88473963489685
23.01,44.05,1006.56,74.95,462.3131229888727
24.44,59.21,1017.36,61.45,460.17810885299065
28.54,69.59,1008.84,78.62,447.61932219779817
5.07,40.07,1019.32,66.17,509.38153975457254
26.4,48.41,1008.51,66.95,453.5952997345515
27.86,61.5,1009.23,46.19,451.70981449366735
21.23,61.5,1008.98,82.14,463.3251640324459
22.82,69.94,1004.65,73.47,449.3792139838079
28.28,68.67,1006.36,69.9,448.363480528684
14.21,39.16,1016.5,85.09,484.8648601389078
30.22,70.32,1011.63,65.97,447.8681200334335
9.77,44.68,1023.37,91.4,489.92539961217705
21.11,74.78,1009.71,84.35,454.9381861190419
20.37,52.05,1012.34,62.57,468.8859673315198
32.39,79.74,1006.92,58.58,441.93155791171114
25.43,70.17,1000.46,87.84,451.1345694481794
11.37,41.5,1013.57,88.82,487.83074492573695
8.66,36.25,1028.22,86.96,492.33255798137816
21.75,59.8,1016.65,72.94,465.01629498346085
24.92,73.68,1015.12,93.68,452.64773014697283
22.75,70.94,1008.03,81.95,451.1520953566723
30.54,70.17,999.42,64.32,447.05667556550605
14.2,52.75,1025.64,61.02,477.28997130632104
26.12,68.94,1007.12,67.08,447.14515259729035
7.01,40.72,1024.0,86.37,502.5117646565705
16.02,71.14,1019.75,70.42,469.49671597357576
12.45,37.92,1008.03,61.87,481.2203640817056
21.24,60.84,1017.99,82.22,457.5678917101095
9.66,41.82,1033.19,73.19,489.6755629269365
7.19,41.39,1018.12,90.76,499.04746406509463
31.54,72.58,1007.61,65.57,439.1313717087625
14.12,42.86,1011.84,88.29,483.6628676265442
24.9,71.77,1006.24,85.25,442.2146829678763
28.6,71.22,1003.15,58.33,456.61665021719483
13.55,42.99,1007.58,97.55,483.2057356910768
20.58,39.53,1005.68,62.09,471.8443815598152
14.52,44.84,1023.51,88.51,478.4064111966719
25.31,65.48,1018.31,55.57,451.07742504370924
25.65,69.45,1013.95,50.42,449.1286607338207
31.32,74.33,1012.92,36.48,441.4146349184692
31.74,72.58,1007.26,59.58,437.537997006651
3.21,38.44,1016.9,86.34,502.81455642036616
13.46,41.4,1019.46,71.73,480.0878615557644
33.76,68.51,1011.33,38.35,441.4911188930494
22.99,46.21,1010.71,60.11,456.1513689258561
16.07,44.58,1019.52,67.95,482.45946513524666
20.28,62.52,1017.89,75.67,463.53994555720897
18.48,52.05,1012.41,68.2,470.7226603690722
24.86,63.47,1011.5,71.78,453.5187242532917
16.71,40.55,1004.45,81.64,476.1650018804242
15.03,40.66,1016.58,84.08,472.88366052091936
24.15,71.73,1009.76,85.16,447.09723356574364
24.54,48.06,1013.02,55.18,454.63185608892235
21.57,69.23,1011.94,81.73,449.9175396597017
13.01,41.58,1020.82,78.41,476.4947687393869
9.45,36.71,1024.24,83.28,489.60026465421817
14.6,44.47,1028.46,69.96,477.0962093972431
24.71,61.9,1013.78,85.82,454.9874281724189
11.3,43.14,1019.56,99.83,482.1825952278098
11.44,34.03,1018.57,74.06,489.4151606138172
15.2,40.55,1005.0,88.4,478.66566916073134
24.66,58.86,1013.86,56.39,458.45256259822713
31.88,66.44,1009.25,64.06,440.9319660803792
7.71,38.06,1021.0,83.47,494.7118960474344
14.87,42.77,1017.94,75.06,474.37599355909225
29.38,73.42,1011.49,54.96,456.1372581493277
23.35,63.47,1011.78,84.24,449.57185927572687
11.23,39.72,1018.46,60.62,487.22394873226585
19.55,42.04,1009.99,67.87,479.80364746730623
18.42,63.94,1020.47,74.47,461.49870799721293
21.7,49.02,1008.74,82.8,458.83539435397927
24.27,63.87,1018.88,53.96,434.1404121455687
12.24,49.83,1007.9,94.28,478.51659765809785
25.54,69.13,1001.64,90.98,440.56045996122805
33.37,79.05,1007.19,62.64,442.95417646804566
13.42,38.91,1012.81,73.82,485.24561233985037
28.51,70.02,1010.58,54.68,454.5977048119355
24.14,59.87,1018.47,57.76,454.3144778423677
16.09,65.46,1013.84,85.52,467.2665999687069
24.26,68.14,1005.09,59.49,449.4379717523986
21.83,62.91,1011.07,91.34,457.052139331271
9.14,37.36,1015.22,78.06,504.4054363217979
8.46,39.42,1025.05,69.36,484.9414868185
21.05,61.87,1009.69,62.81,460.7322728801809
8.16,39.72,1020.54,82.11,491.1507698696882
9.49,40.69,1015.09,91.31,489.2651663879754
8.62,39.66,1015.18,89.59,493.3956792660201
15.33,36.71,1013.99,73.89,479.85087710208825
22.16,58.82,1009.61,87.16,456.3728533813665
6.05,38.68,1017.46,66.13,496.22552273372804
25.52,61.25,1012.84,75.98,447.7354703727568
22.49,56.9,1007.65,63.34,461.170969910548
24.11,68.3,1017.33,79.16,445.72039423931227
31.24,74.22,1007.74,48.77,443.92527833542937
21.69,44.57,1005.84,71.53,460.5946933712815
11.02,39.96,1025.64,93.58,479.4745635259929
25.9,47.45,1007.8,55.96,454.5266325413436
12.69,40.75,1016.05,82.92,483.7405201384689
19.05,44.06,1017.02,73.76,468.7886887979872
30.97,67.9,1005.98,55.6,441.6204839173586
26.75,43.21,1012.29,87.28,440.2219061283438
19.97,59.14,1016.05,70.58,461.4803468427908
32.38,67.17,1006.97,60.04,450.14486794785887
27.33,66.17,1011.06,64.55,453.09283735804473
25.57,66.54,1005.22,83.48,444.8272288620118
19.97,50.78,1008.75,92.7,457.8894114272074
23.25,69.45,1013.85,70.14,447.64815415876916
23.39,61.87,1010.35,48.91,457.22117677800895
22.97,62.4,1010.25,75.18,457.0624860331095
32.33,69.89,1014.18,50.93,439.7298512805281
13.58,39.28,1016.17,79.17,485.44656855431634
23.97,62.44,1013.64,88.5,454.43939525905853
28.18,66.56,1005.69,65.67,439.22322367988176
22.4,70.94,1008.06,84.52,452.925742141322
23.67,68.67,1006.71,77.22,459.47279878780023
5.79,38.68,1017.19,70.46,500.4372279523892
12.85,40.35,1011.29,81.27,484.2031103457069
26.23,70.72,1009.73,73.44,457.68087566360845
19.83,59.21,1012.67,96.42,452.32452561370485
29.56,52.84,1006.09,42.17,447.4014077768351
18.04,44.85,1015.13,48.4,474.5216991012738
9.16,41.03,1021.3,76.08,496.8690989590282
12.24,49.83,1007.9,94.28,477.2184672419034
24.35,73.17,1012.2,85.88,447.0565765341835
16.36,53.82,1015.05,71.95,474.5963310030913
6.24,35.77,1019.24,70.7,494.90073971982486
15.55,45.09,1014.33,62.19,468.7362876910581
31.7,70.36,1006.26,58.18,451.82685925390655
8.04,41.92,1029.7,92.21,495.95580388375055
3.82,35.47,1016.62,84.34,500.24372408137884
15.33,43.13,1015.41,53.17,479.2882005472277
13.21,40.56,1018.12,64.49,488.116616776994
22.2,59.21,1017.87,73.34,457.4674959045881
22.02,46.93,1014.32,55.92,463.8708718680795
12.38,48.04,1012.78,100.13,479.31063551662015
18.91,56.9,1006.98,84.07,460.61670971573164
20.03,69.45,1013.47,86.66,455.31662195476974
13.61,40.71,1022.36,72.87,484.31399176958257
15.83,41.67,1013.39,74.12,477.5206811167705
7.7,40.35,1011.72,92.88,497.42051154275435
27.77,51.43,1006.58,69.01,451.1483828166236
28.79,68.51,1013.02,62.84,443.77194563297616
6.86,42.49,1007.95,93.96,500.2271762215754
24.31,65.94,1011.5,61.61,454.9227887217163
32.87,71.32,1004.36,54.69,446.3475870374542
31.77,76.09,1007.4,73.36,443.567853724636
10.8,39.58,1011.99,87.54,489.8626589110073
10.55,41.26,1007.77,99.1,484.90635414609034
23.26,59.21,1017.71,67.16,455.7168372858923
29.6,67.79,1010.37,51.05,454.45266647888536
10.64,39.61,1018.33,66.81,484.0955795135311
23.31,60.37,1005.17,82.75,451.3535249942575
13.68,41.7,1019.19,84.07,477.3507469521171
10.18,40.81,1015.79,81.42,487.5117609340458
16.44,44.0,1024.48,76.51,472.52796273581964
13.84,41.26,1020.92,74.74,474.5313986577799
27.22,69.04,1008.89,70.62,453.04340526798285
26.88,60.96,1012.1,57.9,459.9071608039436
23.66,69.51,1012.9,52.59,450.16713627805115
20.46,59.21,1018.42,85.89,457.7098674067365
11.75,42.32,1015.28,77.25,482.57859763228373
9.29,34.03,1018.84,74.81,497.3278701875843
20.11,50.78,1008.73,93.24,459.58310700907145
21.11,65.94,1009.83,71.91,460.95201264121084
12.85,41.14,1027.04,86.29,476.11377602397965
14.46,42.86,1031.34,69.84,475.644284260074
12.37,46.97,1013.95,90.76,477.35066735770414
30.28,70.98,1007.51,74.28,444.4092610036311
10.05,37.14,1012.64,75.97,486.3558975408168
17.81,45.0,1022.32,43.84,483.6456801875743
8.51,39.66,1015.16,86.61,495.02495956159913
16.25,40.89,1011.09,62.7,476.9546984205257
30.01,62.34,1005.28,62.34,450.2692797831932
20.25,63.91,1009.27,97.97,460.8713974938971
23.17,51.19,1009.5,76.15,455.29987390299203
17.14,40.55,1000.05,71.41,473.0938415257965
30.2,70.02,1009.85,63.39,451.19321924601087
18.27,50.16,1011.07,95.91,465.93835162386523
30.44,56.24,1005.19,56.24,442.93820452980077
9.33,36.3,1027.88,79.23,490.67345627801666
29.01,64.79,1017.62,44.31,452.6063606119909
30.2,69.59,1008.9,67.32,447.12013901424524
10.11,44.85,1014.2,84.81,490.260104750205
28.24,65.27,1013.43,48.74,451.4608154204248
3.26,41.31,996.32,100.0,500.9652664085589
28.66,77.95,1009.56,69.07,441.7544694053669
25.97,43.21,1011.9,88.73,447.01765082112684
23.79,59.44,1012.53,79.48,461.5132223327397
16.41,44.92,1024.27,84.16,474.3282982792569
28.83,66.44,1008.47,77.49,442.13837023719435
5.74,37.8,1021.37,74.47,502.0336157248961
17.53,50.66,1012.74,91.51,468.87852033419233
30.27,70.32,1007.93,51.61,441.2280869621609
30.93,61.5,1009.81,41.46,449.5723302933631
11.72,41.54,1020.04,66.84,489.48130899177016
22.12,57.19,1007.56,76.5,455.00725005923744
29.51,75.6,1017.92,50.61,444.1385411549328
25.41,69.14,1006.4,87.4,447.2308924265097
8.26,40.96,1025.23,89.22,498.66029587237335
20.08,58.12,1015.53,80.84,468.8890198212044
20.07,42.23,1012.86,74.11,473.029660868022
24.11,59.27,1011.02,78.18,453.903883048932
14.19,43.71,1024.38,83.03,478.49620543154066
25.6,66.48,1006.16,69.34,447.99534192647707
16.85,52.9,1019.47,81.28,473.3721878208122
25.99,49.82,1015.95,58.56,463.81598168762514
30.37,76.09,1006.95,65.93,447.67467380863417
13.53,38.73,1004.86,85.38,485.3801121542244
26.33,64.45,1013.12,43.31,464.40005924764284
11.23,43.67,1012.57,72.1,487.8754727388246
12.68,43.7,1016.07,86.89,484.5384175523631
26.46,61.41,1012.41,56.58,460.31512706785935
25.38,62.96,1019.98,56.88,457.4512902319809
26.85,74.16,1008.66,93.8,443.73573687087
5.28,42.07,1003.82,80.84,498.0970895251152
27.47,63.78,1016.07,48.47,459.8455058009532
23.51,48.98,1014.63,41.56,466.58149215669664
14.38,40.66,1016.34,92.37,475.81245735548174
24.27,60.37,1005.13,77.16,450.9098039069748
22.16,58.82,1009.61,87.16,457.79176565038557
22.61,49.3,1003.51,83.02,453.80046005264785
25.86,61.08,1013.51,67.5,461.54241757130967
30.95,71.58,1009.95,50.02,443.5359146181376
16.22,50.88,1014.33,100.09,465.3847652317739
19.59,59.87,1018.28,84.83,461.48571406685255
27.71,69.13,1001.63,51.45,444.43372657412806
19.36,68.61,1010.85,94.87,465.92203396155327
10.19,44.63,1020.58,91.64,482.5080206549152
23.48,65.12,1015.82,60.83,458.8006746986081
9.27,38.56,1017.69,62.49,486.8731194177645
20.92,49.15,1021.15,49.76,468.1847752531045
11.46,39.3,1019.53,76.86,488.25749959335434
23.39,69.13,1010.99,90.66,445.7589727153992
23.71,68.63,1014.54,46.04,462.4653075475109
16.58,41.93,1022.36,45.24,479.9789508608649
29.29,72.58,1007.39,72.85,441.1354607683972
12.3,39.85,1012.59,73.38,488.9916427987094
31.15,66.25,1008.89,61.08,450.26964305502065
12.84,39.54,1011.47,89.86,481.0271761034948
7.82,38.91,1015.58,90.11,489.77353340752853
25.31,49.82,1014.62,62.15,464.6324224504672
16.61,50.9,1013.18,85.26,469.9281732248082
29.09,72.43,1006.86,65.47,440.0544202075636
19.47,43.43,1011.66,69.93,464.90486552708467
11.22,41.66,1008.96,72.38,490.71055753503265
7.61,39.37,1015.84,83.73,496.9353861897648
15.29,41.1,1005.75,85.53,481.0697632090799
24.67,49.5,1013.62,59.42,465.8131185486168
23.49,73.18,1012.4,90.05,449.5028221887142
20.76,59.04,1012.51,85.39,461.69185495452064
10.8,41.39,1019.74,74.08,490.31809443260533
13.32,43.22,1009.45,75.3,479.97887243357513
24.67,68.61,1010.71,57.47,464.68056982221896
20.78,62.52,1017.58,73.3,467.14285089092095
23.03,68.08,1012.63,70.37,452.0330237493538
24.17,71.25,1003.9,90.36,446.75213459570966
31.18,74.34,1003.81,63.59,447.41524827035363
18.01,44.2,1018.84,55.72,470.7596116378512
19.54,44.57,1007.19,78.93,461.5968279234726
12.23,43.69,1016.46,84.4,483.45426828329903
12.24,40.96,1023.52,81.09,487.65464439147115
9.16,41.03,1021.3,76.08,495.7026856074936
16.63,53.82,1015.18,66.09,471.40473575408987
25.72,74.67,1016.64,75.93,447.032544088134
17.51,68.28,1004.36,94.87,463.1303801431134
25.96,60.32,1016.17,55.51,454.0331101826821
9.59,37.14,1013.8,72.85,486.4230471735009
16.7,50.88,1015.11,97.25,468.29728349200883
21.98,55.5,1017.89,57.9,469.34590095326683
22.69,65.12,1016.35,72.02,457.62178143098936
21.3,48.92,1010.92,65.09,461.0211379140097
21.18,60.1,1011.02,78.19,462.1085638861727
10.38,43.02,1013.37,78.53,487.7391444270584
22.5,70.94,1008.04,82.39,455.69654455307915
6.45,35.77,1018.86,67.84,495.4340071581868
6.61,36.24,1013.57,91.8,496.2543892090883
14.16,44.06,1018.92,76.34,477.2329267990197
11.25,40.67,1011.64,63.54,491.0984180719488
25.42,68.08,1011.2,76.58,445.2631416358663
29.82,69.75,1010.09,65.02,454.27911034942764
15.84,52.72,1026.45,62.57,477.0472795254476
11.28,43.41,1017.91,81.03,481.81847792159385
14.79,44.06,1018.53,74.79,478.26888986033447
20.88,57.85,1012.39,85.47,463.42663858064145
10.16,41.79,1021.35,52.4,484.33924048174276
19.29,50.16,1010.49,97.78,462.74700671953764
19.66,59.87,1018.75,87.6,456.6357844572221
15.7,44.21,1021.26,86.83,474.5918849097584
9.38,41.44,1015.09,86.8,495.79347191440826
28.32,72.58,1007.77,78.35,441.5007508376764
16.95,40.12,1012.59,87.87,468.82457572575424
28.9,71.94,1007.29,64.77,438.2559001202815
24.97,68.61,1011.08,58.94,459.6057509371202
17.36,41.23,998.08,63.46,470.64416618196236
26.71,70.4,1007.59,82.63,442.661113591111
8.57,41.17,1020.18,72.47,498.93052588017883
23.96,60.95,1015.01,65.24,456.8904993919146
5.04,40.64,1021.35,93.63,496.4830220575072
22.28,58.86,1014.08,66.47,460.0983713290779
22.2,57.17,1009.82,78.43,460.0248184294784
23.62,67.45,1014.63,59.8,450.5051287768999
7.79,42.03,1017.74,91.48,490.15461957053054
20.88,47.45,1007.5,76.21,459.9821254540642
13.7,34.03,1018.82,69.07,482.5054830536113
27.13,69.45,1013.9,51.16,446.85379213700685
15.08,37.85,1009.85,85.9,477.3936375965412
23.55,65.94,1011.76,58.44,456.0112490402771
27.85,66.44,1008.48,77.15,441.6179689899552
16.37,43.5,1021.26,72.4,472.7012063593748
14.15,39.28,1013.5,77.63,482.8817375916082
11.41,40.62,1015.56,57.62,478.19289944579407
13.31,40.03,1017.73,84.48,482.46944595483495
